Hazard Type,Date & Time,District,Latitude,Longitude,Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9,Source,Magnitude,Depth (km),Intensity,Seismic Wave Data,Aftershocks,Casualties & Injuries,Infrastructure Damage,Response & Recovery Measures
Landslide,2017-08-27 01:19:54,Ghizer,35.8617,75.9249,Rockfall,Glacier Melting,41.3,Hilly,Sand,156.5,494.8,3.06,Geological Survey Report,,,,,,,,,
Landslide,2016-09-24 02:32:11,Ghizer,35.2752,75.5433,Rockfall,Glacier Melting,76.4,Valley,Rocky,112.8,3877.7,6.35,Geological Survey Report,,,,,,,,,
Landslide,2022-09-28 03:42:03,Ghizer,36.7295,74.2055,Debris Flow,Glacier Melting,64.9,Hilly,Rocky,42.9,3556.8,1.77,Geological Survey Report,,,,,,,,,
Landslide,2019-10-02 21:23:14,Ghizer,36.2278,74.7482,Rockfall,Earthquake,76.6,Valley,Rocky,190.9,3688.6,5.34,Geological Survey Report,,,,,,,,,
Landslide,2020-06-14 03:03:41,Ghizer,35.7726,74.009,Rockfall,Glacier Melting,46.4,Valley,Sand,36.6,4696.2,9.94,Geological Survey Report,,,,,,,,,
Landslide,2021-06-26 11:08:27,Ghizer,35.9492,76.3298,Debris Flow,Heavy Rainfall,57.3,Mountainous,Sand,195.5,1474.5,2.34,Geological Survey Report,,,,,,,,,
Landslide,2022-08-27 12:53:04,Ghizer,36.4328,75.9501,Debris Flow,Glacier Melting,28.2,Valley,Clay,62.6,2905.4,2.19,Geological Survey Report,,,,,,,,,
Landslide,2021-09-08 05:32:39,Ghizer,36.5073,76.7129,Debris Flow,Earthquake,36.5,Valley,Sand,17.7,640.8,3.02,Geological Survey Report,,,,,,,,,
Landslide,2017-03-12 11:31:31,Ghizer,35.3459,75.3605,Rockfall,Heavy Rainfall,23.2,Hilly,Rocky,137.1,749.5,6.07,Geological Survey Report,,,,,,,,,
Landslide,2015-12-16 18:01:14,Ghizer,36.9457,75.0696,Mudslide,Heavy Rainfall,68.9,Hilly,Clay,197.8,3368.2,4.82,Geological Survey Report,,,,,,,,,
Landslide,2016-11-30 13:11:12,Ghizer,36.8822,76.285,Mudslide,Earthquake,26.7,Mountainous,Silt,192.8,4948.4,8.8,Geological Survey Report,,,,,,,,,
Landslide,2018-04-26 02:53:49,Ghizer,36.2831,76.5053,Mudslide,Glacier Melting,72.2,Hilly,Silt,187.1,3982.5,7.67,Geological Survey Report,,,,,,,,,
Landslide,2021-10-04 09:18:27,Ghizer,35.5983,75.9494,Debris Flow,Earthquake,75.4,Hilly,Rocky,13.1,2428.0,3.44,Geological Survey Report,,,,,,,,,
Landslide,2019-09-29 04:26:48,Ghizer,36.2765,76.4343,Debris Flow,Glacier Melting,56.5,Valley,Silt,108.2,1474.7,9.44,Geological Survey Report,,,,,,,,,
Landslide,2019-10-31 10:29:42,Ghizer,36.8441,75.0219,Debris Flow,Heavy Rainfall,79.7,Hilly,Sand,43.9,4851.8,2.75,Geological Survey Report,,,,,,,,,
Landslide,2018-09-03 15:50:39,Ghizer,36.1299,75.7257,Debris Flow,Heavy Rainfall,55.2,Mountainous,Silt,136.2,209.8,0.37,Geological Survey Report,,,,,,,,,
Landslide,2017-03-28 02:42:08,Ghizer,35.3362,76.4011,Debris Flow,Heavy Rainfall,29.8,Mountainous,Rocky,120.5,2692.2,9.63,Geological Survey Report,,,,,,,,,
Landslide,2022-04-28 08:40:20,Ghizer,35.7509,75.5398,Rockfall,Heavy Rainfall,52.6,Mountainous,Rocky,56.5,3599.0,9.98,Geological Survey Report,,,,,,,,,
Landslide,2014-09-04 09:55:10,Ghizer,35.2425,76.8927,Debris Flow,Heavy Rainfall,75.4,Mountainous,Silt,50.1,3316.7,6.65,Geological Survey Report,,,,,,,,,
Landslide,2014-01-28 14:46:06,Ghizer,35.2031,76.8414,Mudslide,Earthquake,73.0,Valley,Sand,109.4,3910.2,6.78,Geological Survey Report,,,,,,,,,
Landslide,2020-04-05 21:55:23,Ghizer,36.5995,75.8929,Mudslide,Earthquake,29.1,Valley,Silt,107.7,3412.8,6.18,Geological Survey Report,,,,,,,,,
Landslide,2020-07-19 04:44:21,Ghizer,36.6095,74.5202,Debris Flow,Glacier Melting,27.8,Valley,Sand,166.7,2349.9,6.46,Geological Survey Report,,,,,,,,,
Landslide,2022-03-19 11:56:19,Ghizer,35.6449,74.4637,Debris Flow,Heavy Rainfall,46.5,Mountainous,Clay,126.9,688.8,5.36,Geological Survey Report,,,,,,,,,
Landslide,2021-03-14 10:49:00,Ghizer,35.4496,75.0125,Mudslide,Heavy Rainfall,65.8,Hilly,Rocky,146.9,2986.0,7.67,Geological Survey Report,,,,,,,,,
Landslide,2014-09-29 09:57:52,Ghizer,36.9084,76.0317,Debris Flow,Earthquake,72.4,Hilly,Sand,91.5,2108.7,4.37,Geological Survey Report,,,,,,,,,
Landslide,2018-02-13 14:51:54,Ghizer,35.2057,74.5133,Debris Flow,Earthquake,64.9,Valley,Sand,142.4,2996.5,7.51,Geological Survey Report,,,,,,,,,
Landslide,2018-02-25 01:15:01,Ghizer,35.724,76.977,Debris Flow,Heavy Rainfall,77.4,Mountainous,Rocky,73.5,1020.9,4.97,Geological Survey Report,,,,,,,,,
Landslide,2016-11-15 15:50:41,Ghizer,35.7942,74.2324,Debris Flow,Heavy Rainfall,69.2,Mountainous,Sand,136.4,630.6,4.18,Geological Survey Report,,,,,,,,,
Landslide,2017-08-23 10:29:14,Ghizer,36.1841,74.6302,Mudslide,Earthquake,75.1,Hilly,Rocky,129.6,1878.9,1.64,Geological Survey Report,,,,,,,,,
Landslide,2015-04-02 21:00:19,Ghizer,35.4781,74.1013,Mudslide,Glacier Melting,36.9,Mountainous,Silt,85.8,412.2,9.18,Geological Survey Report,,,,,,,,,
Landslide,2014-05-03 02:28:43,Ghizer,35.7046,76.5866,Mudslide,Glacier Melting,58.6,Hilly,Sand,90.7,4162.9,4.62,Geological Survey Report,,,,,,,,,
Landslide,2016-06-20 13:23:03,Ghizer,36.062,76.9253,Debris Flow,Earthquake,45.1,Mountainous,Sand,19.8,1528.9,2.73,Geological Survey Report,,,,,,,,,
Landslide,2013-09-04 16:42:06,Ghizer,36.0856,75.3905,Debris Flow,Earthquake,33.9,Valley,Rocky,15.5,1179.8,7.68,Geological Survey Report,,,,,,,,,
Landslide,2016-05-08 07:29:03,Ghizer,35.2066,74.8631,Mudslide,Earthquake,53.1,Valley,Rocky,172.9,254.1,1.0,Geological Survey Report,,,,,,,,,
Landslide,2014-07-03 17:20:28,Ghizer,36.9686,75.53,Mudslide,Glacier Melting,55.4,Valley,Rocky,125.0,2181.2,1.69,Geological Survey Report,,,,,,,,,
Landslide,2021-03-19 14:49:59,Ghizer,35.173,76.2368,Rockfall,Heavy Rainfall,69.5,Hilly,Sand,116.4,4933.8,3.07,Geological Survey Report,,,,,,,,,
Landslide,2020-11-30 14:44:39,Ghizer,35.8709,75.0311,Rockfall,Earthquake,47.3,Valley,Silt,70.0,4753.5,7.57,Geological Survey Report,,,,,,,,,
Landslide,2017-02-20 22:20:55,Ghizer,35.8103,76.9997,Rockfall,Heavy Rainfall,44.2,Hilly,Rocky,134.8,652.3,8.92,Geological Survey Report,,,,,,,,,
Landslide,2013-11-19 12:41:29,Ghizer,36.0618,76.6002,Debris Flow,Earthquake,67.9,Mountainous,Clay,157.5,996.9,2.24,Geological Survey Report,,,,,,,,,
Landslide,2015-04-03 13:15:11,Ghizer,35.1767,75.5482,Rockfall,Earthquake,52.0,Mountainous,Silt,107.6,4117.9,6.47,Geological Survey Report,,,,,,,,,
Landslide,2014-12-15 07:33:33,Ghizer,35.4839,74.604,Debris Flow,Glacier Melting,30.5,Valley,Clay,15.4,1722.7,9.92,Geological Survey Report,,,,,,,,,
Landslide,2014-12-05 22:00:04,Ghizer,36.9884,76.2809,Mudslide,Glacier Melting,39.1,Mountainous,Sand,153.5,296.7,4.9,Geological Survey Report,,,,,,,,,
Landslide,2017-03-24 17:33:23,Ghizer,35.9176,75.3211,Rockfall,Heavy Rainfall,68.6,Hilly,Silt,186.3,4557.7,6.0,Geological Survey Report,,,,,,,,,
Landslide,2017-09-22 16:09:27,Ghizer,36.0656,75.6562,Rockfall,Glacier Melting,33.3,Hilly,Rocky,176.0,4812.0,5.27,Geological Survey Report,,,,,,,,,
Landslide,2014-11-01 18:22:34,Ghizer,36.8802,76.6929,Debris Flow,Glacier Melting,50.1,Mountainous,Clay,188.0,3380.8,0.58,Geological Survey Report,,,,,,,,,
Landslide,2018-01-09 19:06:14,Ghizer,36.484,75.3208,Mudslide,Heavy Rainfall,37.6,Valley,Sand,64.9,2490.3,3.97,Geological Survey Report,,,,,,,,,
Landslide,2020-09-28 05:12:35,Ghizer,35.1696,75.8053,Debris Flow,Heavy Rainfall,65.9,Mountainous,Sand,160.3,4287.0,7.8,Geological Survey Report,,,,,,,,,
Landslide,2020-11-08 13:18:38,Ghizer,35.4386,76.1267,Rockfall,Heavy Rainfall,20.9,Valley,Rocky,33.7,2240.3,1.52,Geological Survey Report,,,,,,,,,
Landslide,2014-09-21 05:21:23,Ghizer,35.3345,74.7258,Debris Flow,Glacier Melting,41.4,Hilly,Silt,81.3,3424.9,6.04,Geological Survey Report,,,,,,,,,
Landslide,2013-12-21 07:01:18,Ghizer,36.3459,74.1614,Debris Flow,Heavy Rainfall,38.2,Mountainous,Rocky,137.5,2628.0,2.64,Geological Survey Report,,,,,,,,,
Landslide,2014-10-21 04:27:47,Ghizer,35.8314,75.8098,Mudslide,Glacier Melting,67.0,Valley,Silt,147.3,1620.0,6.49,Geological Survey Report,,,,,,,,,
Landslide,2015-10-19 21:21:29,Ghizer,36.5236,74.7782,Mudslide,Heavy Rainfall,65.3,Mountainous,Clay,144.8,1806.9,6.99,Geological Survey Report,,,,,,,,,
Landslide,2014-10-02 23:27:31,Ghizer,36.4131,75.0028,Rockfall,Glacier Melting,79.1,Mountainous,Silt,93.1,1480.1,0.48,Geological Survey Report,,,,,,,,,
Landslide,2019-06-28 09:28:10,Ghizer,35.0212,76.9636,Mudslide,Earthquake,27.4,Valley,Silt,45.5,3060.0,5.93,Geological Survey Report,,,,,,,,,
Landslide,2020-07-16 07:20:35,Astore,35.7647,75.3418,Mudslide,Heavy Rainfall,24.1,Hilly,Rocky,101.1,1264.4,6.1,Geological Survey Report,,,,,,,,,
Landslide,2020-02-25 02:21:50,Astore,36.6359,76.403,Debris Flow,Heavy Rainfall,34.5,Mountainous,Clay,13.6,3821.0,4.7,Geological Survey Report,,,,,,,,,
Landslide,2021-09-30 06:22:35,Astore,35.3942,74.7117,Mudslide,Heavy Rainfall,53.5,Valley,Rocky,26.9,4681.2,4.25,Geological Survey Report,,,,,,,,,
Landslide,2015-01-11 09:21:04,Astore,36.5486,76.8532,Rockfall,Heavy Rainfall,79.3,Mountainous,Sand,161.8,3140.0,3.11,Geological Survey Report,,,,,,,,,
Landslide,2014-08-02 22:56:00,Astore,35.7042,76.2357,Debris Flow,Earthquake,20.2,Mountainous,Silt,58.1,1225.0,0.66,Geological Survey Report,,,,,,,,,
Landslide,2022-01-30 15:19:16,Astore,35.9951,74.3661,Debris Flow,Glacier Melting,33.2,Hilly,Sand,184.9,2918.7,0.64,Geological Survey Report,,,,,,,,,
Landslide,2019-09-28 20:22:30,Astore,35.1223,76.4391,Rockfall,Heavy Rainfall,31.6,Mountainous,Rocky,64.5,3082.6,0.64,Geological Survey Report,,,,,,,,,
Landslide,2017-05-24 21:15:56,Astore,36.4575,75.9205,Mudslide,Heavy Rainfall,71.5,Mountainous,Silt,111.2,3414.7,0.45,Geological Survey Report,,,,,,,,,
Landslide,2013-02-02 05:56:09,Astore,36.4556,74.2378,Mudslide,Glacier Melting,40.1,Mountainous,Clay,28.5,4155.3,5.02,Geological Survey Report,,,,,,,,,
Landslide,2014-01-03 19:04:28,Astore,36.3295,74.2369,Rockfall,Glacier Melting,44.1,Hilly,Clay,134.6,2900.7,9.55,Geological Survey Report,,,,,,,,,
Landslide,2022-04-18 08:04:52,Astore,36.9627,75.1761,Mudslide,Earthquake,58.5,Mountainous,Clay,14.4,157.4,8.92,Geological Survey Report,,,,,,,,,
Landslide,2022-01-22 06:04:54,Astore,36.3658,76.1226,Debris Flow,Earthquake,28.1,Mountainous,Clay,126.3,3403.9,7.03,Geological Survey Report,,,,,,,,,
Landslide,2022-01-27 13:09:55,Astore,35.5155,74.0455,Rockfall,Glacier Melting,40.0,Valley,Rocky,155.1,149.8,8.81,Geological Survey Report,,,,,,,,,
Landslide,2015-06-16 17:33:23,Astore,36.442,76.3991,Debris Flow,Heavy Rainfall,62.0,Valley,Sand,99.1,4082.6,7.44,Geological Survey Report,,,,,,,,,
Landslide,2018-05-04 21:37:32,Astore,36.1338,75.1905,Mudslide,Earthquake,21.3,Valley,Sand,57.3,3614.3,9.23,Geological Survey Report,,,,,,,,,
Landslide,2021-04-10 16:05:39,Astore,36.4203,76.4589,Mudslide,Heavy Rainfall,45.6,Mountainous,Rocky,112.6,745.4,0.9,Geological Survey Report,,,,,,,,,
Landslide,2018-12-17 11:58:55,Astore,35.1519,76.4919,Debris Flow,Glacier Melting,21.7,Valley,Silt,141.5,2280.6,0.18,Geological Survey Report,,,,,,,,,
Landslide,2022-04-07 16:29:45,Astore,35.155,74.7594,Debris Flow,Heavy Rainfall,39.5,Mountainous,Rocky,45.5,2314.4,1.69,Geological Survey Report,,,,,,,,,
Landslide,2013-08-13 20:08:12,Astore,36.3349,75.2586,Mudslide,Glacier Melting,53.2,Hilly,Sand,107.1,3119.9,8.82,Geological Survey Report,,,,,,,,,
Landslide,2015-09-26 20:27:53,Astore,36.9325,76.3903,Mudslide,Glacier Melting,50.6,Mountainous,Rocky,78.5,749.6,0.94,Geological Survey Report,,,,,,,,,
Landslide,2017-04-03 12:56:59,Astore,36.6967,74.147,Debris Flow,Heavy Rainfall,38.4,Hilly,Silt,94.5,1846.1,8.18,Geological Survey Report,,,,,,,,,
Landslide,2013-04-12 13:47:41,Astore,36.847,74.5524,Debris Flow,Heavy Rainfall,33.5,Mountainous,Rocky,25.7,1359.0,7.14,Geological Survey Report,,,,,,,,,
Landslide,2022-03-11 21:09:03,Astore,36.1643,75.5924,Rockfall,Heavy Rainfall,34.1,Mountainous,Clay,80.4,1438.2,5.31,Geological Survey Report,,,,,,,,,
Landslide,2016-03-18 19:58:10,Astore,35.5909,76.0365,Debris Flow,Glacier Melting,27.4,Mountainous,Sand,141.1,1351.3,3.16,Geological Survey Report,,,,,,,,,
Landslide,2015-10-30 10:44:04,Astore,35.5353,74.999,Mudslide,Earthquake,76.5,Hilly,Clay,19.6,3591.1,2.13,Geological Survey Report,,,,,,,,,
Landslide,2017-08-24 23:41:40,Astore,35.1822,75.8545,Rockfall,Heavy Rainfall,41.6,Mountainous,Rocky,155.0,1316.3,4.15,Geological Survey Report,,,,,,,,,
Landslide,2018-05-13 05:58:19,Astore,36.4818,75.8994,Rockfall,Glacier Melting,75.3,Valley,Rocky,71.3,564.7,7.37,Geological Survey Report,,,,,,,,,
Landslide,2019-04-16 07:48:41,Astore,35.1017,74.2955,Mudslide,Heavy Rainfall,50.4,Valley,Clay,173.4,541.4,3.46,Geological Survey Report,,,,,,,,,
Landslide,2018-08-08 13:41:31,Astore,35.643,75.7902,Rockfall,Heavy Rainfall,74.0,Valley,Clay,82.8,650.0,8.34,Geological Survey Report,,,,,,,,,
Landslide,2021-12-11 04:42:17,Astore,36.2844,76.8227,Rockfall,Glacier Melting,33.2,Hilly,Rocky,140.3,3486.4,2.65,Geological Survey Report,,,,,,,,,
Landslide,2015-09-06 10:00:42,Astore,36.0045,74.4666,Rockfall,Earthquake,54.8,Mountainous,Silt,188.4,3545.1,7.63,Geological Survey Report,,,,,,,,,
Landslide,2017-09-09 01:58:56,Astore,36.1927,75.2412,Mudslide,Heavy Rainfall,21.6,Hilly,Clay,162.4,2091.1,6.16,Geological Survey Report,,,,,,,,,
Landslide,2022-10-12 05:40:10,Astore,35.0174,74.5215,Rockfall,Glacier Melting,72.3,Hilly,Clay,176.2,1940.0,8.53,Geological Survey Report,,,,,,,,,
Landslide,2017-01-25 15:13:16,Astore,35.8255,75.5562,Rockfall,Earthquake,40.4,Mountainous,Clay,194.1,4940.3,2.01,Geological Survey Report,,,,,,,,,
Landslide,2015-05-10 06:44:18,Astore,35.7341,76.4162,Mudslide,Heavy Rainfall,53.3,Hilly,Silt,108.8,3298.3,8.86,Geological Survey Report,,,,,,,,,
Landslide,2019-09-04 10:00:15,Astore,36.0329,76.3648,Debris Flow,Glacier Melting,55.5,Valley,Sand,77.2,1511.5,1.24,Geological Survey Report,,,,,,,,,
Landslide,2016-07-16 14:30:00,Astore,35.8417,75.7317,Debris Flow,Heavy Rainfall,31.4,Valley,Sand,168.9,668.1,9.5,Geological Survey Report,,,,,,,,,
Landslide,2016-07-14 23:25:27,Astore,36.2332,76.8176,Mudslide,Heavy Rainfall,76.1,Mountainous,Rocky,20.5,586.4,1.82,Geological Survey Report,,,,,,,,,
Landslide,2014-11-18 04:36:41,Astore,36.8764,74.7135,Rockfall,Glacier Melting,72.2,Hilly,Sand,143.7,3815.2,7.84,Geological Survey Report,,,,,,,,,
Landslide,2013-03-05 19:41:55,Astore,35.975,76.8227,Mudslide,Glacier Melting,28.9,Hilly,Sand,117.3,738.8,6.03,Geological Survey Report,,,,,,,,,
Landslide,2022-11-14 19:53:09,Astore,36.3339,76.709,Rockfall,Glacier Melting,44.7,Mountainous,Sand,15.3,2793.0,9.31,Geological Survey Report,,,,,,,,,
Landslide,2018-10-01 16:12:29,Astore,36.3165,76.4139,Rockfall,Glacier Melting,41.1,Valley,Clay,15.3,3267.4,6.58,Geological Survey Report,,,,,,,,,
Landslide,2020-09-01 22:02:48,Astore,35.6521,76.8872,Debris Flow,Earthquake,23.2,Hilly,Sand,47.9,3704.5,9.77,Geological Survey Report,,,,,,,,,
Landslide,2017-12-20 17:26:04,Astore,35.4384,75.6227,Mudslide,Glacier Melting,51.6,Valley,Sand,153.5,2143.1,2.31,Geological Survey Report,,,,,,,,,
Landslide,2022-04-21 23:59:48,Astore,35.5323,76.5845,Mudslide,Heavy Rainfall,46.4,Hilly,Rocky,176.8,1869.5,1.76,Geological Survey Report,,,,,,,,,
Landslide,2016-08-09 14:19:03,Astore,36.8138,76.0808,Debris Flow,Glacier Melting,56.9,Mountainous,Clay,129.8,2507.5,3.86,Geological Survey Report,,,,,,,,,
Landslide,2017-08-28 21:10:46,Astore,35.1222,76.7159,Debris Flow,Earthquake,75.3,Valley,Silt,180.7,4996.3,8.69,Geological Survey Report,,,,,,,,,
Landslide,2021-08-26 17:22:47,Astore,35.9184,76.1843,Debris Flow,Heavy Rainfall,66.4,Mountainous,Silt,41.3,4118.7,5.62,Geological Survey Report,,,,,,,,,
Landslide,2022-11-04 14:38:26,Astore,35.2784,75.0376,Mudslide,Heavy Rainfall,26.6,Hilly,Sand,39.4,3424.5,4.49,Geological Survey Report,,,,,,,,,
Landslide,2021-06-04 23:30:30,Astore,36.9746,75.3978,Rockfall,Heavy Rainfall,49.8,Valley,Clay,146.3,4517.6,1.08,Geological Survey Report,,,,,,,,,
Landslide,2017-03-18 07:04:19,Astore,35.7202,76.7381,Debris Flow,Earthquake,21.1,Mountainous,Clay,106.9,4067.3,8.6,Geological Survey Report,,,,,,,,,
Landslide,2016-02-07 07:09:03,Astore,36.0904,74.4005,Rockfall,Earthquake,48.0,Mountainous,Sand,28.2,1362.3,3.59,Geological Survey Report,,,,,,,,,
Landslide,2015-05-25 19:52:53,Astore,36.3039,74.6427,Rockfall,Heavy Rainfall,75.5,Valley,Clay,154.4,2792.2,7.81,Geological Survey Report,,,,,,,,,
Landslide,2021-09-05 06:07:39,Astore,36.6491,76.0666,Rockfall,Heavy Rainfall,58.0,Hilly,Rocky,52.7,2598.1,1.41,Geological Survey Report,,,,,,,,,
Landslide,2021-09-22 05:50:51,Astore,36.6759,76.7467,Rockfall,Heavy Rainfall,77.5,Valley,Clay,162.0,3271.4,3.54,Geological Survey Report,,,,,,,,,
Landslide,2021-02-21 00:32:35,Astore,35.1814,76.8807,Mudslide,Earthquake,25.0,Valley,Silt,75.1,665.3,2.84,Geological Survey Report,,,,,,,,,
Landslide,2014-11-29 22:18:12,Astore,35.6585,75.219,Mudslide,Earthquake,43.9,Mountainous,Clay,121.6,4882.5,4.87,Geological Survey Report,,,,,,,,,
Landslide,2021-03-05 17:37:39,Astore,36.1026,75.145,Mudslide,Heavy Rainfall,43.7,Mountainous,Clay,56.5,1624.0,1.04,Geological Survey Report,,,,,,,,,
Landslide,2014-07-27 12:43:24,Astore,35.9912,75.4483,Debris Flow,Heavy Rainfall,38.2,Valley,Silt,141.6,3088.4,5.6,Geological Survey Report,,,,,,,,,
Landslide,2017-09-27 15:49:22,Astore,36.7851,76.7476,Mudslide,Glacier Melting,31.0,Hilly,Rocky,53.4,4492.0,6.86,Geological Survey Report,,,,,,,,,
Landslide,2021-07-12 20:12:43,Astore,36.1922,75.8756,Mudslide,Glacier Melting,25.0,Mountainous,Silt,132.6,3338.6,6.04,Geological Survey Report,,,,,,,,,
Landslide,2018-05-14 00:29:03,Astore,36.267,74.8996,Mudslide,Glacier Melting,77.6,Valley,Rocky,67.7,1684.0,3.37,Geological Survey Report,,,,,,,,,
Landslide,2021-12-24 20:26:27,Astore,36.6828,76.3011,Rockfall,Heavy Rainfall,48.0,Hilly,Sand,120.3,1017.2,7.13,Geological Survey Report,,,,,,,,,
Landslide,2015-03-04 13:32:58,Astore,35.8262,74.7298,Debris Flow,Heavy Rainfall,78.6,Hilly,Rocky,10.6,1000.4,8.38,Geological Survey Report,,,,,,,,,
Landslide,2016-12-01 01:05:47,Astore,36.229,74.3173,Debris Flow,Earthquake,68.4,Mountainous,Clay,99.6,1649.9,5.85,Geological Survey Report,,,,,,,,,
Landslide,2021-07-05 01:39:10,Astore,36.4069,75.895,Rockfall,Glacier Melting,25.9,Hilly,Silt,143.5,1045.7,1.59,Geological Survey Report,,,,,,,,,
Landslide,2016-02-14 00:52:49,Astore,35.7925,76.5693,Debris Flow,Earthquake,34.8,Valley,Clay,142.5,3342.1,2.53,Geological Survey Report,,,,,,,,,
Landslide,2020-02-27 07:33:14,Astore,36.1559,75.3948,Mudslide,Heavy Rainfall,69.1,Mountainous,Silt,158.2,4296.2,2.81,Geological Survey Report,,,,,,,,,
Landslide,2018-12-25 05:54:40,Astore,35.4129,76.5825,Mudslide,Glacier Melting,63.4,Hilly,Silt,150.7,2495.5,6.23,Geological Survey Report,,,,,,,,,
Landslide,2020-07-29 03:38:55,Astore,36.7529,75.3808,Rockfall,Heavy Rainfall,60.7,Valley,Sand,98.9,2437.7,2.61,Geological Survey Report,,,,,,,,,
Landslide,2022-12-06 19:52:17,Astore,35.4882,74.2795,Debris Flow,Heavy Rainfall,24.0,Mountainous,Clay,129.5,784.6,8.56,Geological Survey Report,,,,,,,,,
Landslide,2021-02-03 20:18:07,Astore,36.323,75.6164,Rockfall,Glacier Melting,31.3,Hilly,Rocky,43.1,171.6,5.19,Geological Survey Report,,,,,,,,,
Landslide,2014-10-07 00:36:46,Astore,36.4151,74.9187,Rockfall,Glacier Melting,38.0,Valley,Silt,46.5,2046.4,1.04,Geological Survey Report,,,,,,,,,
Landslide,2017-09-20 15:38:11,Astore,36.6959,75.6117,Debris Flow,Glacier Melting,24.0,Mountainous,Silt,98.4,849.4,8.2,Geological Survey Report,,,,,,,,,
Landslide,2017-06-16 17:07:39,Astore,36.5312,76.6989,Mudslide,Heavy Rainfall,29.6,Hilly,Sand,24.7,3659.6,2.44,Geological Survey Report,,,,,,,,,
Landslide,2013-06-16 20:04:01,Astore,35.0647,75.9143,Rockfall,Earthquake,74.6,Hilly,Silt,111.6,3694.7,8.77,Geological Survey Report,,,,,,,,,
Landslide,2016-03-25 07:01:17,Astore,36.349,76.5268,Rockfall,Heavy Rainfall,61.1,Hilly,Rocky,79.1,2831.5,2.12,Geological Survey Report,,,,,,,,,
Landslide,2015-06-01 21:53:43,Astore,35.8898,74.3085,Mudslide,Heavy Rainfall,40.4,Valley,Clay,121.3,3347.3,0.24,Geological Survey Report,,,,,,,,,
Landslide,2020-09-22 05:30:40,Astore,36.1003,76.8998,Rockfall,Glacier Melting,26.1,Valley,Clay,187.1,1314.2,9.11,Geological Survey Report,,,,,,,,,
Landslide,2019-06-23 09:06:18,Astore,35.7838,75.8829,Rockfall,Heavy Rainfall,29.0,Hilly,Clay,125.1,3637.7,7.72,Geological Survey Report,,,,,,,,,
Landslide,2013-11-11 19:56:54,Hunza,36.0373,75.9406,Mudslide,Glacier Melting,67.3,Valley,Sand,170.7,975.3,6.86,Geological Survey Report,,,,,,,,,
Landslide,2019-05-26 05:34:09,Hunza,35.9776,75.9987,Debris Flow,Heavy Rainfall,35.1,Hilly,Sand,191.7,3765.1,5.37,Geological Survey Report,,,,,,,,,
Landslide,2022-04-22 07:58:43,Hunza,36.4488,74.9377,Mudslide,Glacier Melting,46.2,Hilly,Sand,145.2,830.1,2.57,Geological Survey Report,,,,,,,,,
Landslide,2018-12-24 01:51:54,Hunza,36.0864,75.194,Rockfall,Heavy Rainfall,36.8,Mountainous,Clay,46.3,4720.1,9.81,Geological Survey Report,,,,,,,,,
Landslide,2019-04-01 04:53:12,Hunza,35.0747,75.5406,Rockfall,Glacier Melting,50.1,Hilly,Clay,87.3,3152.8,6.05,Geological Survey Report,,,,,,,,,
Landslide,2016-06-29 12:04:40,Hunza,35.793,74.0746,Debris Flow,Glacier Melting,73.9,Mountainous,Clay,71.5,1710.4,0.21,Geological Survey Report,,,,,,,,,
Landslide,2017-03-24 02:10:08,Hunza,36.5704,74.6759,Mudslide,Heavy Rainfall,62.0,Valley,Sand,17.6,2706.9,9.57,Geological Survey Report,,,,,,,,,
Landslide,2015-04-16 07:35:55,Hunza,36.769,76.4338,Mudslide,Glacier Melting,35.0,Hilly,Sand,189.2,1465.2,9.05,Geological Survey Report,,,,,,,,,
Landslide,2021-03-25 09:40:56,Hunza,36.3393,75.5997,Mudslide,Earthquake,71.9,Mountainous,Silt,160.6,4856.7,0.46,Geological Survey Report,,,,,,,,,
Landslide,2018-02-18 02:28:35,Hunza,36.3833,74.6936,Rockfall,Heavy Rainfall,45.0,Valley,Rocky,135.6,4043.0,3.08,Geological Survey Report,,,,,,,,,
Landslide,2015-01-06 18:30:29,Hunza,35.2987,76.6888,Mudslide,Earthquake,42.0,Hilly,Rocky,159.5,3452.2,2.72,Geological Survey Report,,,,,,,,,
Landslide,2022-09-04 21:34:07,Hunza,35.9534,76.2539,Mudslide,Heavy Rainfall,29.8,Hilly,Rocky,146.4,4089.4,3.49,Geological Survey Report,,,,,,,,,
Landslide,2019-09-29 22:13:39,Hunza,35.1697,76.7049,Debris Flow,Glacier Melting,23.0,Valley,Rocky,118.4,1812.7,5.49,Geological Survey Report,,,,,,,,,
Landslide,2013-01-19 10:09:41,Hunza,35.7487,76.1111,Mudslide,Glacier Melting,65.5,Hilly,Sand,99.0,1504.1,7.47,Geological Survey Report,,,,,,,,,
Landslide,2015-03-26 17:54:18,Hunza,36.8908,75.373,Debris Flow,Heavy Rainfall,47.8,Valley,Silt,36.2,2772.9,0.44,Geological Survey Report,,,,,,,,,
Landslide,2022-03-21 19:22:19,Hunza,36.1625,76.8322,Debris Flow,Earthquake,70.3,Mountainous,Sand,198.4,2707.8,5.11,Geological Survey Report,,,,,,,,,
Landslide,2017-12-09 23:39:57,Hunza,36.7448,75.2459,Mudslide,Earthquake,45.6,Mountainous,Rocky,112.2,3854.6,9.51,Geological Survey Report,,,,,,,,,
